userName,rating,date,isEdited,title,review,app_name,app_id,developerResponse
EnesBingöl,2,2021-07-18 01:08:06,False,Funktionen die Fehlen,"Bmw F15

Fenster Auf/Zu machen
Sitzheizung/Sitzbelüftung Aktivieren 
Km Stand und Tank immer Aktuell anzeigen lassen
Und viele weiter sachen die noch fehlen",my-bmw,1519034860,"{'id': 24074985, 'body': 'Hi Enes! Danke für Dein Feedback! Wir leiten Deine Anregungen an unser Produktteam weiter. - My BMW App Support Team', 'modified': '2021-07-22T15:42:04Z'}"
hoti141196,1,2021-08-04 18:20:30,False,Spotify,Meine Spotify App wird mir seit heute nicht mehr angezeigt.,my-bmw,1519034860,
dschäi ou,1,2021-05-07 14:27:14,False,Nix geht,App funktioniert nicht. Fahrzeug kann nicht hinzugefügt werden. „Wartungsarbeiten“ seit Wochen.. Enttäuschend!!,my-bmw,1519034860,"{'id': 22809386, 'body': ""Hi 'dschäi ou'! Danke für Dein Feedback!  Die My BMW App ist optimiert für Fahrzeuge ab Baujahr 2014, die über die technische Ausstattung verfügen, Daten mit dem Backend über die verbaute SIM-Karte auszutauschen.  Falls diese Voraussetzungen erfüllt sind, kontaktiere die BMW ConnectedDrive Kundenbetreuung unter +49 89 1250 16010. - My BMW App Support Team \r\n"", 'modified': '2021-05-14T11:34:47Z'}"
JonasReview,1,2022-05-19 07:24:26,False,Anmeldung geht,Man kann sich nicht mehr anmelden. Die Seite lädt ewig und unendlich,my-bmw,1519034860,"{'id': 29938779, 'body': 'Hi Jonas! Danke für Dein Feedback! Wir bedauern zu hören, dass Du Probleme mit dem Login in der My BMW App hattest! Das temporäre Problem wurde inzwischen behoben. - My BMW App Support Team\r\n', 'modified': '2022-05-24T14:17:04Z'}"
bmwzester,1,2021-09-12 15:29:02,False,Hängen geblieben,Keine aktuellen Daten mehr nach dem 31. August.,my-bmw,1519034860,
st_britt,1,2022-05-07 12:48:28,False,Connected App funktioniert nicht mehr,"Spotify erscheint nicht mehr im Audio Menü zur Auswahl. Ebenfalls lässt sich der BMW Shop über die App nicht öffnen, um den Überblick über die aktiven Abos zu erhalten.",my-bmw,1519034860,"{'id': 29681466, 'body': ""Hi 'st_britt'! Danke für Dein Feedback! Wir bedauern, dass Du aktuell Probleme bei der Nutzung der My BMW App hast und geben das an unser Entwicklerteam zur Prüfung weiter. - My BMW App Support Team\r\n"", 'modified': '2022-05-11T08:34:28Z'}"
Bivisible,1,2021-10-21 06:49:36,False,Unzumutbar,Habe die App gelöscht. Da man mit dem neuen update gezwungenermaßen zustimmen muss die Daten zu teilen,my-bmw,1519034860,
p3cX,1,2020-10-13 22:52:00,True,Kein Remote3Dview,"Toll, jetzt bringt ihr das Remote3Dview für die myBMW App raus inklusive Fehler für IOS? 
Toll, jetzt kann ich mir in der myBMW App statt in der connected App bilder mit grauen Wänden anschauen, ganz toll... 
Sehr enttäuschend, für sowas zahlt man auch noch Geld...",my-bmw,1519034860,"{'id': 18456283, 'body': 'Hi p3cX! Mit der aktuellen Version 1.1.0 der My BMW App ist nun der ""Remote 3D View"" verfügbar, mit dem Du in Echtzeit 3D-Ansichten Deines BMW in der My BMW App siehst. (Verfügbarkeit kann je nach Land, technischer Ausstattung Deines BMW und gebuchten Sonderausstattungen variieren). - My BMW App Support Team\r\n', 'modified': '2020-10-13T22:52:00Z'}"
mystikernlabla,1,2021-10-02 10:03:43,False,Verknüpfung nicht möglich,Die alte Connected App gibt es nicht mehr. Die neue App lässt sich nicht mit meinem Fahrzeug verknüpfen. Was interessiert BMW die Fahrer der älteren Fahrzeuge.,my-bmw,1519034860,"{'id': 25566778, 'body': ""Hi 'mystikernlabla'! Danke für Dein Feedback! Um Deinen BMW mit Deiner BMW ID in der My BMW App zu verbinden muss Dein Fahrzeug ab Baujahr 2014 produziert worden sein und über die technische Ausstattung verfügen, Daten mit dem Backend über die verbaute SIM-Karte auszutauschen. Die My BMW App ist optimiert für Fahrzeuge ab 07/2016, mit der technischen Ausstattung, regelmäßige Updates zum Fahrzeugstatus zu senden. Die Anzeige der Fahrzeugdaten via USB oder Bluetooth für weitere Fahrzeuge, folgt in künftigen Releases. – My BMW App Support Team\r\n"", 'modified': '2021-10-08T08:25:54Z'}"
Lelona,1,2021-08-24 12:24:52,False,Unbrauchbar,Mit iOS 12.5.4 auf iPhone 5s schlägt Login dauerhaft fehl.,my-bmw,1519034860,
Harry Holzhäuser,1,2021-08-16 20:46:58,False,Kalenderfunktion wurde kassiert,Leider wurde in der neuen App die Kalenderfunktion nicht umgesetzt. Ein echter Nachteil für mich.,my-bmw,1519034860,"{'id': 24689976, 'body': 'Hi Harry! Danke für Dein Feedback! Wir leiten Deinen Wunsch nach einer Integration des Kalenders in die My BMW App an unser Produktteam weiter. - My BMW App Support Team', 'modified': '2021-08-24T12:02:27Z'}"
jacek_f,1,2020-07-28 18:59:30,False,Anmeldung nicht möglich,"Die App möchte, dass ich mich mit meinen ConectedDrive Zugangsdaten anmelde, akzeptiert die aber leider nicht😂",my-bmw,1519034860,
Andrei Siman,1,2021-07-25 20:23:13,False,Schrott,Zeigt kein Fahrzeug an. Mit der alten APP hat alles wunderbar funktioniert.,my-bmw,1519034860,
Ramses727,3,2022-01-24 22:31:15,False,BMW Sprache,"Bitte Türkisch Sprache , wir brauchen Türkisch Sprache………..Alte war besser App 👍",my-bmw,1519034860,"{'id': 27790562, 'body': ""Hi 'Ramses727'! Danke für Dein Feedback! Wir leiten Deine Anregung an unser Produktteam weiter. - My BMW App Support Team\r\n"", 'modified': '2022-02-01T16:44:53Z'}"
Finallygiu,1,2021-07-13 22:24:03,False,Schlecht,Update gemacht und nun muss ich mein Auto wieder verbinden per FIN und die ganze Registrierung von vorn machen. Mein Fahrzeug wurde einfach Aus der App gelöscht. So ein dreck.,my-bmw,1519034860,
Hakkie-Harry,1,2021-07-10 05:09:18,True,Geht so,"Es ist ganz offensichtlich nicht mehr möglich eine Favoriten Adresse an den BMW zu senden.
- @ Entwickler Arbeitet ihr eigentlich mit dieser App ?",my-bmw,1519034860,
Yargucu,1,2021-05-24 11:53:27,False,Inkompetenz,"Bin sauer. Die App funktioniert gut. Nur hat mir die BMW hotline meine Frage, ob die neue App auch Apple Watch kann, bejaht und deshalb zwingend empfohlen die alte App zu löschen. Apple watch geht nicht mit der App.",my-bmw,1519034860,"{'id': 24576173, 'body': 'Hi! Danke für Dein Feedback! Wir, das My BMW App Team, nehmen Dein Anliegen sehr ernst und möchten Deinem Wunsch nachkommen, in einem der nächsten Releases eine My BMW Apple Watch App anzubieten. Dein Feedback ist dabei extrem wertvoll für uns, um die My BMW Apple Watch App nach Deinen persönlichen Bedürfnissen zu gestalten. Werde Teil der My BMW Apple Watch App Entwicklung, indem Du uns Deine Funktionswünsche in unserer kurzen Umfrage mitteilst. Klicke hier, um loszulegen: https://bit.ly/3fY0Mez. – My BMW App Support Team', 'modified': '2021-08-18T10:38:56Z'}"
Reader BerndL,1,2021-12-28 10:48:24,False,Stürzt ab,Beim Betrieb der App im Auto 4G Connect stürzt die App beim Betrieb ab. Sobald die Karte ausgerufen wird. Zur Zieleingabe kommt es nicht. Und zudem  hatte ich mein Telefon mit dem Kabel am Fahrzeug gekoppelt,my-bmw,1519034860,
kapiers,1,2021-10-31 08:58:50,False,BMW App 🤦‍♂️,"Unbrauchbar und nutzlos…
Aktiviert lieber die alte Version",my-bmw,1519034860,
Perlateo,1,2021-05-05 15:07:51,False,fehlende funktionen,leider gibt es zb hupen nicht mehr,my-bmw,1519034860,"{'id': 22877309, 'body': 'Hi \'Perlateo\'! Mit der aktuellen Version der My BMW App ist nun der Remote Service ""Hupe aktivieren"" verfügbar, mit dem Du die Hupe Deines BMW über die My BMW App betätigen kannst. - My BMW App Support Team \r\n', 'modified': '2021-05-18T14:23:10Z'}"
Riembauer,1,2020-08-06 10:06:10,False,Nicht gelungen bis jetzt ...,"Nicht gelungen bis jetzt ...  auch wo das Auto steht (orten ) funktioniert nicht immer. Zu wenig Möglichkeiten. 
Alte war besser gab mehr Möglichkeiten. 
-Hupen 
-Klimazeit einstellen 
-Fenster schließen 
-u.v.m
-aktualisierten besser 

Neue hat das alles nicht .... schade das man was raus gibt was schlechter ist.",my-bmw,1519034860,"{'id': 17262798, 'body': 'Hallo Riembauer! Wir bedauern sehr, dass Dir der Standort Deines BMWs nicht zuverlässig angezeigt wird. Wenn Du uns Dein Problem in der App über ""Feedback senden"" im Menü ""Profil"" meldest, kann es unser Entwicklerteam mit den übermittelten Fahrzeugdaten analysieren.  Die My BMW App wurde in Bezug auf Nutzerfreundlichkeit, Schnelligkeit, Sicherheit und Zuverlässigkeit optimiert. Weitere, bisher bekannte und neue Features, werden wir in künftigen Releases auch in der My BMW App bringen. Wir informieren über neue Features in den App Release Notes. -My BMW App Support Team', 'modified': '2020-08-13T12:42:33Z'}"
AlexKD,1,2021-04-24 09:35:43,False,Beta Test,"Hallo BMW App Team,
Was soll denn die unfertige App werden? Beta Test beim Kunden?
Wo ist denn der vollständige Funktionsumfang aus der „Vorgänger“ App?
Da bekommt der Begriff „Reift beim Kunden“ eine neue Plattform bei BMW. 
Sorry... das war mal gar nichts.",my-bmw,1519034860,
Annonymus1984@mch,1,2021-03-24 00:51:09,True,Zugangsdaten gelöscht,Echt jetzt? Ihr habt wieder mit dem Update die Zugangsdaten gelöscht? Wann kommt BMW im Jahre 2021 an was digital User experience angeht?,my-bmw,1519034860,"{'id': 17912499, 'body': 'Hi Annonymus1984@mch! Das Problem mit der Persistenz der Anmeldedaten ist uns bekannt. Mit der Version 1.0.1 konnten wir bereits für viele Nutzer eine Verbesserung erreichen. Unser Entwicklerteam arbeitet mit Hochdruck an einer weiteren Optimierung. -My BMW App Support Team', 'modified': '2021-03-24T00:51:10Z'}"
helmi2301,1,2022-05-23 12:08:13,False,Mail,"X4, Keinerlei Mailempfang, das war bei meinem 5 Jährigen 3er sogar möglich.",my-bmw,1519034860,
AnAusMehrGehtNicht,1,2022-04-06 11:04:11,False,runterladen -> geht nicht,"Einfach nur Schrott Eine hirnlose APP 🤓🥸 geht beim Passwort festlegen schon los 🤦🏻‍♂️ Welche Funktion soll die APP haben? Wofür ist die da? Schade das es keine Minuspunkte hier gibt.

Funktioniert nach mehreren Monaten Support immer noch nicht …",my-bmw,1519034860,
hey.ero,3,2021-07-24 10:05:45,False,Wallac Bruder mach doch Widget klar,Wallac Bruder mach doch Widget klar,my-bmw,1519034860,
Marcel7077,1,2021-10-18 19:26:28,False,Fahrertür immer offen…,"Hallo,
Seid dem letzten Update steht in meiner App immer das die Fahrertür offen ist. Sie ist es aber nicht … bitte um einen Fix",my-bmw,1519034860,
EM_i3,1,2021-08-08 19:43:32,True,Ausser Fahrzeugstatus zu sehen sinnlos …,… leider! Es gäbe so viel vorteilhaftes zu programmieren!,my-bmw,1519034860,"{'id': 21844008, 'body': 'Hi \'EM_i3\'! Danke für Dein Feedback!  Zusätzliche eDrive Funktionen wie ein ""Ladeplan"" folgen in künftigen Releases der My BMW App. Wir informieren über neue Funktionen immer in den App Release Notes. - My BMW App Support Team \r', 'modified': '2021-08-08T19:43:32Z'}"
Andi1963,1,2021-07-14 17:56:22,False,Keine Übertragung des Ziels an mein Fahrzeug möglich.,"Hotline kam ziemlich ratlos rüber und konnte nicht helfen.
Sehr enttäuschend!!",my-bmw,1519034860,"{'id': 24028834, 'body': 'Hi Andi! Danke für Dein Feedback! Wenn die BMW ConnectedDrive Kundenbetreuung Dein Problem nicht lösen konnte, wurde wahrscheinlich ein Ticket erstellt um zu überprüfen, wo genau in Deinem Fall der Fehler liegt. Falls Du einen BMW mit OS7 hast, musst Du im Fahrzeug mit Deinem Fahrerprofil angemeldet sein, um das Ziel abzurufen. Das Ziel erscheint dann bei Deinem nächsten Fahrzeugstart als Pop-up/Banner im Control Display. Alternativ kannst Du ""Empfangene Ziele"" wählen um das gesendete Ziel im Fahrzeug abzurufen. - My BMW App Support Team\r\n', 'modified': '2021-07-20T11:13:18Z'}"
DKB Fanboy,1,2021-04-15 06:10:02,False,BMW Murks...,"....nach update wieder neu registrieren? Oh mann, die checken es einfach nicht.",my-bmw,1519034860,
pralutze,1,2022-05-20 15:28:22,False,Update und nix geht mehr,Habe heute die App aktualisiert und seit dem keine Verbindung mehr zu meinem Fahrzeug (G31),my-bmw,1519034860,
Lars4u,1,2021-08-17 15:14:11,False,Null Sterne!,"Wochen nach der Abschaltung der alten App hat die neue immernoch nicht ansatzweise den Funktionsumfang der alten App!
Wo bleibt die Unterstützung für Apple Watch 
Wann kann man endlich wieder den Verbrauch einsehen.
Eine Gesamtübersicht der elektrisch gefahren Km (Prozentualer Anteil an Gesamtkm) bei PHEV fehlt.
Keine Einbindung von Kontakten oder dem Kalender. 
Warum wird so ein unfertiges Produkt auf die Kunden losgelassen.
Nachbessern unbedingt und zeitnah Nachbessern!",my-bmw,1519034860,
wetterfrosch bayern,1,2021-11-17 17:51:53,False,Schlechteste App aller Zeiten !,"Eine funktionierende App gegen eine neue mit 1000 Mängeln zu ersetzen, ist keine Werbung für BMW.  Die verantwortlichen würde ich entlassen. 
 Keine Sterne, für den Rückschritt bei dieser App !",my-bmw,1519034860,
Gruxjibd,1,2021-01-31 14:18:27,False,Update,"Wie schlecht ist denn das gelungen?
Anpassung an iPhone 11 Pro Bildschirm klappt nicht. 
Timer fürStandheizung existiert anscheinend nicht mehr. 
Insgesamt unübersichtlich und uninspiriert
Umgesetzt. 
Da bedarf es noch der Nacharbeit.",my-bmw,1519034860,"{'id': 21932295, 'body': 'Mit der Version 1.3.2. der My BMW App ist nun auch ein Klimatimer für BMW Fahrzeuge mit Verbrennungsmotor verfügbar, mit dem Du Zeitpunkte festlegen kannst, zu denen Dein BMW für die Fahrt vorklimatisiert oder -geheizt werden soll. Je nach Land, Modell, Produktionsdatum, Softwarestand und gebuchten Sonderausstattungen ist für Deinen BMW anstelle des ""Klimatimer"" ein ""Belüftungs-/Heiztimer"" verfügbar.\r\n', 'modified': '2021-03-29T18:12:43Z'}"
Toro_oishi,1,2021-07-19 17:12:20,False,Unwürdig für BMW,"Seit dem Umstieg auf die neue App funktioniert folgendes gar nicht mehr oder sehr sporadisch :
- In der App ausgewählte Ziele ans NAvi schicken
- fehlerhafte Angaben zum Letzten Fahrzeugstandort 
- fehlerhafte Angaben zum Fahrzeug, z.B ob die Türen verschlossen sind
- anschalten der Lüftung bzw Standheizung 
- anlegen eines Fahrerprofils

Der First-Level-Support kommt immer nur mit den gleichen, nutzlosen Hinweisen. Dringend Nachbessern!!!!!",my-bmw,1519034860,
huhu3289,1,2021-01-07 15:46:38,False,"Funktionen nicht vorhanden , immer noch eingeschränkt","Timer Standheizung aktivieren nicht vorhanden. 
Immer noch keine funktionsupdates für die neue tolle App! 
Natürlich funktioniert gleichzeitig der Timer bei der „alten“ sonst funktionstüchtigen App nicht mehr! 
Was soll das und warum sollte man noch die überteuerten Pakete buchen? 
Versprechungen werden nie eingehalten! 
Hauptsache die Nutzerdaten werden ausreichend gesammelt und bewertet😩 
Für BMW ( „Premium“???) einfach nur traurig! 
Mit freundlichen Grüßen",my-bmw,1519034860,"{'id': 21932360, 'body': 'Mit der Version 1.3.2. der My BMW App ist nun auch ein Klimatimer für BMW Fahrzeuge mit Verbrennungsmotor verfügbar, mit dem Du Zeitpunkte festlegen kannst, zu denen Dein BMW für die Fahrt vorklimatisiert oder -geheizt werden soll. Je nach Land, Modell, Produktionsdatum, Softwarestand und gebuchten Sonderausstattungen ist für Deinen BMW anstelle des ""Klimatimer"" ein ""Belüftungs-/Heiztimer"" verfügbar.\r\n', 'modified': '2021-03-29T18:17:15Z'}"
XwindhaseX,1,2022-05-20 18:56:33,False,Nach Update keine Aktualisierung mehr,Neustes Update aktualisiert keine Ladedaten und Parkpositionen mehr.  Bitte schnellstmöglich nachbessern!!!!!!,my-bmw,1519034860,"{'id': 29938731, 'body': ""Hi 'XwindhaseX'! Danke für Dein Feedback! Wir bedauern, dass Dein Fahrzeugstatus aktuell nicht zuverlässig aktualisiert wird! Das Problem ist uns bekannt und unser Entwicklerteam arbeitet an einer Lösung. - My BMW App Support Team\r\n"", 'modified': '2022-05-24T14:15:09Z'}"
punchySW,1,2022-01-16 22:47:15,False,Funktionen nicht verfügbar…,"…welche es augenscheinlich geben sollte. In der BMW Connected App hat alles wunderbar funktioniert. In dieser App wird mir nicht einmal mehr der Tankfüllstand angezeigt.

Die App verbindet sich auch nicht mehr mit meinen BMW, da sich davor die App schließt. 

Hoffentlich ändert sich hier einiges. So ist die App nicht zu gebrauchen. Deutsche Qualität steckt anscheinend nicht mehr nur nicht in den Autos sondern auch fernab der Technik.

Lieber Mal in die Technik als in das Marketing investieren…",my-bmw,1519034860,"{'id': 27584931, 'body': ""Hi 'punchySW'! Danke für Dein Feedback! Wir bedauern, dass Du aktuell Probleme bei der Nutzung der My BMW App hast. Um Deinen BMW mit Deiner BMW ID in der My BMW App zu verbinden muss Dein Fahrzeug ab Baujahr 2014 produziert worden sein und über die technische Ausstattung verfügen, Daten mit dem Backend über die verbaute SIM-Karte auszutauschen. Die My BMW App ist optimiert für Fahrzeuge ab 07/2016, die regelmäßige Updates zum Fahrzeugstatus senden. Für Fahrzeuge, die über die Sonderausstattung “BMW Apps” (SA 6NR) verfügen, ist die Anzeige der Fahrzeugdaten via USB oder Bluetooth verfügbar. Falls diese Vorraussetzungen erfüllt sind, kontaktiere die BMW ConnectedDrive Kundenbetreuung, damit wir Dir weiterhelfen können. Du erreichst uns unter +49 89 1250 16010. - My BMW App Support Team\r\n"", 'modified': '2022-01-21T14:59:11Z'}"
guest 3746779,1,2021-09-20 09:55:20,False,"Alle Fahrezeuge nach dem Update weg..,",Nach dem Update ist kein Fahrzeug mehr im Bestand trotz dass das Konto angemeldet ist.,my-bmw,1519034860,"{'id': 25365927, 'body': 'Hi! Danke für Dein Feedback! Wir bedauern, dass Du aktuell Probleme bei der Nutzung der My BMW App hast. Wir hatten ein temporäres Problem im Backend, welches mittlerweile behoben wurde. Das Fahrzeug sollte nun wieder in der App hinterlegt sein. - My BMW App Support Team\r\n', 'modified': '2021-09-28T09:00:29Z'}"
Emerolinos,1,2021-06-16 19:02:37,False,So schlecht,Lässt sich nicht mal öffnen wegen den AGBs bestätigen kann man sie auch nicht???,my-bmw,1519034860,"{'id': 23526216, 'body': ""Hi 'Orsand'! Danke für Dein Feedback! Wir bedauern, dass Du aktuell Probleme bei der Nutzung der My BMW App hast. Das Problem ist uns bekannt und unser Entwicklerteam arbeitet an einer Lösung. Versuche es in der Zwischenzeit bitte ab und zu erneut. Anderen Nutzeren hat es auch geholfen die My BMW App zu deinstallieren und erneut zu installieren. - My BMW App Support Team\r"", 'modified': '2021-06-22T14:21:55Z'}"
