developerResponse,userName,title,date,rating,review,isEdited,app_name,app_id
"{'id': 18996024, 'body': 'Hallo Ffffford1, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2021-01-17T18:54:33Z'}",Ffffford1,Ford App,2021-01-17 18:54:32,1,Schon wieder eine Aktualisierung der Applikation. Und schon wieder läuft diese Applikation nicht. Es kommt immer wieder zu einem Stillstand. Vor jeder Aktualisierung läuft die Applikation besser.,True,fordpass,1141464928
"{'id': 4078055, 'body': 'Lieber FordPass Kunde, danke für Ihre Rückmeldung. Wir bedauern, dass Sie Probleme mit der App haben. Wir haben gute Nachrichten da dieses Problem mit mehreren Updates behoben wurde. Bitte verwenden Sie die aktuelle iOS-Version. Liebe Grüße. MG', 'modified': '2018-07-03T17:16:28Z'}",Skat-Vader,Keine Registrierung möglich,2018-05-23 10:03:16,1,"Äußerst schwach. 
Seit Wochen die gleiche Fehlermeldung.",False,fordpass,1141464928
,Heeren09,Meine Fahrten fehlen,2022-06-09 10:30:42,1,Leider finde ich meine Fahrten nicht mehr. Wozu brauche die App dann,False,fordpass,1141464928
"{'id': 26974675, 'body': 'Hallo Luißo, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2021-12-21T15:32:43Z'}",Luißo,Unglaublich,2021-12-16 12:51:32,1,"Ihr wisst,dass seit zwei Monaten meine FordPass App nicht geht. 
Wieso soll ich die App dann bewerten?
Da ist eigentlich ein Stern schon einer zufiel.",False,fordpass,1141464928
"{'id': 20881514, 'body': 'Hallo kaikoffer, es tut uns leid, dass Sie Schwierigkeiten mit der App haben. Haben Sie den temporären Speicher gelöscht und die App in der neusten Version dann neu gestartet? Andernfalls wenden Sie sich über FPDEU@ford.com an unser Support-Team, das Ihnen gerne weiterhelfen wird. Mit freundlichen Grüßen Ihr FordPass Team', 'modified': '2021-02-05T13:14:39Z'}",kaikoffer,Läuft sehr schlecht,2020-08-13 07:11:40,1,"Stürzt immer wieder ab. 
Wenn man sie nutzen will geht sie nicht",False,fordpass,1141464928
"{'id': 18231556, 'body': 'Hallo Probezeit89, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2020-10-02T10:47:53Z'}",Probezeit89,Läuft immer schlechter,2020-09-25 13:39:49,1,"Kein Fahrzeug Standort mehr
Live Traffic funktioniert nicht. Seit Monaten. 
Nun Saugts seit dem iOS 14 Update den Akku leer. 👎",False,fordpass,1141464928
"{'id': 20881138, 'body': 'Hallo mazeor81, vielen Dank für Ihr Feedback.. Haben Sie ausprobiert den App-Cache zu leeren und die App in der neusten Version neu zu starten? Die genannten Fehler sollten dann nicht mehr auftreten. Andernfalls wenden Sie sich gerne an unser Support-Team, das Ihnen weiterhelfen wird. Mit freundl. Grüßen Ihr FordPass Team', 'modified': '2021-02-05T12:48:16Z'}",mazeor81,Gute Sache stützt ständig ab bei I-Phone,2020-08-15 05:52:01,2,Gute Sache stützt ständig ab bei I-Phone,False,fordpass,1141464928
,Ktm-Racing 1,App Bewertung,2022-04-22 06:08:36,3,"Zu wenig Info über das Fahrzeug und sehr viele Ausfälle der App
Keine Info wieder über servicestand",False,fordpass,1141464928
"{'id': 1900334, 'body': 'Sehr geehrter FordPass Kunde, danke für Ihre Rückmeldung. Wir bedauern das die App für Sie nicht funktioniert und würden Ihnen gerne Helfen. Bitte Rufen Sie uns über die App an. Wenn Sie schon registriert sind können Sie uns gerne auch im Live-Chat anschreiben. Liebe Grüße. JV', 'modified': '2017-12-01T19:00:48Z'}",Macht Theoretisch Spass,Funktioniert nicht,2017-11-30 20:29:47,1,"Was soll ich noch mehr sagen.
Mehrfach probiert immer wieder funktioniert es nicht",False,fordpass,1141464928
"{'id': 12613858, 'body': 'Hallo rekru2201 , vielen Dank für Ihren Kommentar. Wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Es tut uns leid, dass Sie Schwierigkeiten haben. Wir möchten Ihnen helfen, dies zu lösen und haben ein engagiertes Support-Team, das Ihnen gerne weiterhelfen wird. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App kontaktieren. Alternativ können Sie uns über FPDEU@ford.com kontaktieren.\r\nMit freundlichen Grüßen - Ihr Ford Pass Team.\r\n', 'modified': '2020-11-20T19:19:15Z'}",rekru2201,Updates bis zur Funktionsfähigkeit,2020-11-20 19:19:15,1,Letztes Update und nun geht kein Fernstart mehr... aktivieren Sie dieses Fahrzeug in den Fahrzeugdaten .... dann geht nichts mehr,True,fordpass,1141464928
"{'id': 18075058, 'body': 'Hallo Msconfuse, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Es tut uns leid, dass Sie Schwierigkeiten  haben. Wir möchten Ihnen helfen, dies zu lösen und haben ein engagiertes Support-Team, das Ihnen gerne weiterhelfen wird. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App kontaktieren. Alternativ können Sie uns über FPDEU@ford.com kontaktieren.\r\nMit freundlichen Grüßen - Ihr Ford Pass Team.\r\n', 'modified': '2020-09-24T11:26:17Z'}",Msconfuse,Funktioniert nicht mehr,2020-09-16 18:40:32,1,Nach dem letzte Update kann man nicht mehr den App starten .,False,fordpass,1141464928
"{'id': 18075636, 'body': 'Hallo nutzer11112222, es tut uns leid, dass Sie Schwierigkeiten haben. Haben Sie bereits schon die die neue FordPass Version 3.9.0 ausprobiert? Andernfalls wenden Sie sich über die Schaltfläche ""Assistent"" oder FPDEU@ford.com an unser Support-Team, das Ihnen gerne weiterhelfen wird. Mit freundlichen Grüßen Ihr FordPass Team', 'modified': '2020-09-24T11:58:00Z'}",nutzer11112222,Stürzt ständig ab,2020-09-12 13:34:11,1,Wenn sie doch läuft wird kein Spritverbrauch berechnet.,False,fordpass,1141464928
"{'id': 20896912, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Unser Team unterstützt Sie gerne bei der Handhabung mit der FordPass App. Zudem haben wir dann auch die Möglichkeit, unsere technische Fachabteilung zu kontaktieren. Wir stehen Ihnen gerne mit Rat und Tat zur Seite. Ihr FordPass Team.', 'modified': '2021-02-06T15:36:06Z'}",--thomy--,Seit dem Update gestern nur Abstürze,2020-03-27 15:23:41,2,"Gestern das neue Update aufgespielt, App stürzt immer App nachdem man die Fahrzeugdaten aufrufen will.",False,fordpass,1141464928
"{'id': 20896901, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Unser Team unterstützt Sie gerne bei der Handhabung mit der FordPass App. Zudem haben wir dann auch die Möglichkeit, unsere technische Fachabteilung zu kontaktieren. Wir stehen Ihnen gerne mit Rat und Tat zur Seite. Ihr FordPass Team.', 'modified': '2021-02-06T15:35:37Z'}",langweilig basti,Schlechteste App,2020-03-26 18:18:29,1,"Ich habe noch nie eine App gesehen die so viele abstürze hat. Es ist Teilweise nicht mal möglich mein Fahrzeug zu sehen.. 
Sorry geht garnicht!",False,fordpass,1141464928
"{'id': 20896990, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Unser Team unterstützt Sie gerne bei der Handhabung mit der FordPass App. Zudem haben wir dann auch die Möglichkeit, unsere technische Fachabteilung zu kontaktieren. Wir stehen Ihnen gerne mit Rat und Tat zur Seite. Ihr FordPass Team.', 'modified': '2021-02-06T15:41:10Z'}",Db390,Absturz,2020-05-13 20:59:19,2,Leider stürzt die App sehr oft ab.,False,fordpass,1141464928
"{'id': 21822430, 'body': 'Hallo Balian85, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2021-03-23T17:04:54Z'}",Balian85,Läuft nicht zuverlässig,2021-03-21 20:21:28,2,"Also ich finde die App eine Klasse Idee, leider läuft sie bei mir nicht zuverlässig. 
-Fahrten werden nicht aufgenommen 
-Tankfüllung und Kilometer werden nicht aktualisiert 
-App hängt sich ständig auf u.s.w 

Leider so sehr ärgerlich und lästig. 
Habe Sie auch schon gelöscht und neu installiert, bringt nichts😩",False,fordpass,1141464928
"{'id': 20895993, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Ihr FordPass Team.\r\n', 'modified': '2022-06-07T06:56:23Z'}",PHoellie,Was soll das?,2022-06-07 06:56:22,1,"Nicht jeder hat ein Elektroauto! 
Tankstellen finden ist immer noch ein „Muss“
Mit dem letzten Update entfernt!",True,fordpass,1141464928
"{'id': 20894925, 'body': 'Hallo JoSo-GL, um Ihnen eine Antwort zu geben, reicht dieser Kommentar leider nicht aus. Am besten richten Sie Ihre Anfrage direkt an das FordPass Team. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Ihr FordPass Team.', 'modified': '2021-05-28T17:02:05Z'}",JoSo-GL,Eigentlich erwarte ich ...,2021-05-28 17:02:05,1,"... Feedbacks auf meine Fragen!
Warum erhalte ich in der (personalisierten) App keine Nachricht, wenn z.B. ein Update von SYNC3 vorhanden ist!?
Freundschaftlich! JS aus Bergisch Gladbach",True,fordpass,1141464928
"{'id': 19711639, 'body': 'Hallo 1970didi, vielen Dank für Ihr Feedback. Wir arbeiten mit Apple zusammen, um dieses Problem zu lösen, das einige Geräte betrifft, die unter iOS 14+ laufen, nachdem sie über USB an das Fahrzeug angeschlossen wurden. Als kurzfristige Abhilfe empfehlen wir, Ihr Telefon neu zu starten.', 'modified': '2021-01-28T12:05:36Z'}",1970didi,Energie,2021-01-28 12:05:36,1,Die Hinweise auf den hohen Stromverbrauch mehren sich. Und als Antwort seit Wochen immer der gleiche Auto Response. Man arbeite an einer Lösung.... Unglaublich,True,fordpass,1141464928
,landymen100,App gelöscht!!!,2022-06-09 20:35:34,1,"Das erspart mir den täglichen Ärger über nicht Funktion. Ich genieße nun einfach ein tolles Fahrzeug. Überdies hatte ich es geschafft über 40 Jahre auch ohne solchen digitalen Schnickschnack und Murks viele hunderttausende Kilometer zurück zu legen.

Viel Spass wünsche ich noch den Entwicklern dieser sinnlosen App.",False,fordpass,1141464928
"{'id': 27378604, 'body': 'Hallo Richard Wahrenstein, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren. Es tut uns leid, dass Sie Schwierigkeiten mit einigen Funktionen in der FordPass App haben. Wir entwickeln unsere App ständig weiter und nutzen Ihr Feedback, um das Produkt besser zu machen! Wenn Sie weitere Schwierigkeiten haben, wenden Sie sich bitte an unser Support-Team, das Ihnen gerne weiterhelfen wird. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App kontaktieren. Alternativ können Sie uns über FPDEU@ford.com kontaktieren. Mit freundlichen Grüßen - Ihr Ford Pass Team.', 'modified': '2022-01-11T16:57:39Z'}",Richard Wahrenstein,Eine Zumutung,2021-11-24 10:15:43,1,"Diese App ist eine echte Zumutung, der SecuriAlert geht permanent außerhalb der eingestellten Zeitpläne, so dass man ihn ausstellen muss wenn man über den Tag nicht zig Meldungen erhalten will. Das Layout ändert sich ständig, wird aber nie benutzerfreundlich. Einfach eine gruselige App.",False,fordpass,1141464928
"{'id': 20896519, 'body': 'Hallo fsc-fotografie um Ihnen eine Antwort zu geben, reicht dieser Kommentar leider nicht aus. Am besten richten Sie Ihre Anfrage direkt an das FordPass Team. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Ihr FordPass Team.', 'modified': '2021-02-07T06:55:17Z'}",fsc-fotografie,Funktioniert . . .,2021-02-07 06:55:17,1,". . . gar nicht mehr mit iPhone 8+. Die App startet einfach nicht. Kein Menü, keine Auswahl für irgendwas. Nur das Fordlogo ist im Handy zu sehen, sonst nichts.",True,fordpass,1141464928
"{'id': 19471487, 'body': 'Hallo Libelle.mw , wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2020-12-01T20:43:48Z'}",Libelle.mw,Keine Funktion,2020-12-01 20:43:48,1,Fahrzeug lässt sich auch nach Update der App nich aktivieren.,True,fordpass,1141464928
"{'id': 4078114, 'body': 'Lieber FordPass Kunde, danke für Ihre Rückmeldung. Wir bedauern, dass Sie Probleme mit der App haben. Bitte laden Sie die aktuelle iOS-Version, damit sollte die App funktionieren.  Liebe Grüße. MG', 'modified': '2020-12-01T19:40:57Z'}",Avocadobaum,"Hmmmm, für was ist das Update jetzt da.....",2020-12-01 19:40:57,1,"Ja, wieder nix. Welche Fehler wurden denn jetzt bereinigt? Empfehlung: Vielleicht schreibt ihr das in Zukunft anstelle der leeren Worthülsen einfach hin...",True,fordpass,1141464928
"{'id': 18074773, 'body': 'Hallo zeus1976, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Es tut uns leid, dass Sie Schwierigkeiten  haben. Wir möchten Ihnen helfen, dies zu lösen und haben ein engagiertes Support-Team, das Ihnen gerne weiterhelfen wird. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App kontaktieren. Alternativ können Sie uns über FPDEU@ford.com kontaktieren.\r\nMit freundlichen Grüßen - Ihr Ford Pass Team.\r\n', 'modified': '2020-09-24T11:13:13Z'}",zeus1976,Für einen Ranger total bescheiden,2020-09-21 18:07:47,1,"Ich hab einen Kuga und einen Ranger.
Bei dem einen funktioniert die Spielerei und beim Ranger wird fast nichts angezeigt.
Scheint total inkompatible zu sein.

Update nach sehr langer Zeit:
Es gibt einfach Fahrzeuge bei denen ford pass nicht funktioniert wie es soll, ich habe im letzten Jahr bestimmt 20mal kontakt mit dem Support gehabt (telefonisch oder mail) und außer die Texte der Versprechungen ändert sich nichts.
Jetzt mit ios 14 startet die App garnicht mehr 🤷‍♂️
Auch eine Neuinstallation der App bringt kein Erfolg.",False,fordpass,1141464928
"{'id': 20896943, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Unser Team unterstützt Sie gerne bei der Handhabung mit der FordPass App. Zudem haben wir dann auch die Möglichkeit, unsere technische Fachabteilung zu kontaktieren. Wir stehen Ihnen gerne mit Rat und Tat zur Seite. Ihr FordPass Team.', 'modified': '2021-02-06T15:37:49Z'}",Lois185,iPhone XS IOS 13.4 und Ford Spaß,2020-04-06 07:22:09,1,"Leider ist aktuell die App nicht nutzbar. 
Sobald ich die App starte und etwas steuern möchte stürzt die App ab.",False,fordpass,1141464928
"{'id': 21184796, 'body': 'Hallo Helix1711, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2021-02-20T19:30:02Z'}",Helix1711,Watch App funktioniert nicht,2021-02-19 13:47:27,1,"Die Watch App ist ohne Funktion. Es tauch nur ein Button zum aktualisieren auf, mehr passiert nicht.",False,fordpass,1141464928
"{'id': 20198026, 'body': 'Hallo DH5YBE, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2021-01-05T17:19:27Z'}",DH5YBE,Läuft nicht,2020-12-28 16:10:37,1,Geht gar nicht! Trotz Updates und Handytausch lief die App noch nie rund bei mir.,False,fordpass,1141464928
